Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers LLC
Statement,Data,BrokerAddress,"Two Pickwick Plaza, Greenwich, CT 06830"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"January 28, 2026 - March 20, 2026"
Statement,Data,WhenGenerated,"2026-03-21, 02:26:55 EDT"
Partitions,Header,Name,Segment,Type,Base Currency
Partitions,Data,"FA Client Demo, Interactive Advisors",DUC00074,Advisor Client,USD
Partitions,Data,"Individual Demo, My Investments",DUO116877,Individual,USD
Net Asset Value,Header,Account,Currency,Partition/Model,Starting Net Asset Value,Ending Net Asset Value
Net Asset Value,Data,Interactive Advisors,USD,Moderate ESG,742161.246094483,715676.476094483
Net Asset Value,Data,Interactive Advisors,USD,Independent,1647185.325369047,1539464.065369047
Net Asset Value,Data,Account Total,,,2389346.57146353,2255140.54146353
Net Asset Value,Data,Account Total,,,1000000,549839.4359
Net Asset Value,Data,Total,,,3389346.57146353,2804979.97736353
Profit and Loss,Header,Account,Currency,Partition,MTM,Commissions,Other,Total
Profit and Loss,Data,Account Total,,,-140731.54,0,2094.92,-138636.62
Profit and Loss,Data,Account Total,,,-451318.92003,-1066.941834,0,-452385.861864
Profit and Loss,Data,Total,,,-592050.46003,-1066.941834,2094.92,-591022.481864
Positions,Header,Account,Currency,Partition,Symbol,Asset Class,Quantity,Close Price,Value
Positions,Data,Interactive Advisors,USD,,BWX,STK,712,21.92,15607.04
Positions,Data,Interactive Advisors,USD,,DVY,STK,292,145.93,42611.56
Positions,Data,Interactive Advisors,USD,,EAGG,STK,1280,47.28,60518.4
Positions,Data,Interactive Advisors,USD,,ESGD,STK,954,92.31,88063.74
Positions,Data,Interactive Advisors,USD,,ESGE,STK,1221,44.66,54529.86
Positions,Data,Interactive Advisors,USD,,ESGV,STK,1142,112.08,127995.36
Positions,Data,Interactive Advisors,USD,,ESML,STK,309,45.92,14189.28
Positions,Data,Interactive Advisors,USD,,IBKR,STK,11200,65.47,733264
Positions,Data,Interactive Advisors,USD,,LQD,STK,99,107.85,10677.15
Positions,Data,Interactive Advisors,USD,,TFI,STK,1109,45.18,50104.62
Positions,Data,Interactive Advisors,USD,,TIP,STK,207,110.22,22815.54
Positions,Data,Interactive Advisors,USD,,VDE,STK,99,167.77,16609.23
Positions,Data,Interactive Advisors,USD,,VNQ,STK,137,88.75,12158.75
Positions,Data,Interactive Advisors,USD,,VO,STK,50,285.14,14257
Positions,Data,Total,,,,,18811,,1263401.53
Positions,Data,Account Total,,,,,18811,,1263401.53
Positions,Data,My Investments,USD,,CC JUN26 4000 C,FOP,-19,28,-5320
Positions,Data,My Investments,USD,,CL 30MAR26 90 P,FOP,10,2.23,22300
Positions,Data,My Investments,USD,,FCPOJ6,FUT,5,1162.5872,145323.4
Positions,Data,My Investments,USD,,FCPOM6,FUT,10,1170.45624,292614.06
Positions,Data,My Investments,USD,,GC MAY26 5150 C,FOP,4,25.2,10080
Positions,Data,My Investments,USD,,GC MAY26 5400 C,FOP,2,11.7,2340
Positions,Data,My Investments,USD,,SB JUN26 0.13 P,FOP,20,0.0003,672
Positions,Data,My Investments,USD,,SI APR26 82 P,FOP,1,12.475,62375
Positions,Data,My Investments,USD,,SI APR26 84 P,FOP,-1,14.426,-72130
Positions,Data,My Investments,USD,,ZS JUN26 11.4 C,FOP,15,0.5475,41062.5
Positions,Data,My Investments,USD,,ZSK6,FUT,10,11.6125,580625
Positions,Data,Total,,,,,57,,1079941.96
Positions,Data,Account Total,,,,,57,,1079941.96
Positions,Data,Total,,,,,,,2343343.49
Trades,Header,Account,Currency,Partition,Symbol,Asset Class,Buy Quantity,Avg. Buy Price,Buy Proceeds,Sell Quantity,Avg. Sell Price,Close Price,Sell Proceeds
Trades,Data,My Investments,USD,,COK6 C4500,FOP,10,144,-14400,-10,210,21000
Trades,Data,My Investments,USD,,COM6 C3300,FOP,20,180,-36000,-20,291.5,58300
Trades,Data,My Investments,USD,,COM6 C4000,FOP,1,20,-200,-20,241,48200
Trades,Data,My Investments,USD,,COM6 P2800,FOP,40,145,-58000,-40,20,8000
Trades,Data,My Investments,USD,,FCPOJ6,FUT,10,1092.78612,-273196.53,-5,1033.96875,129246.09375
Trades,Data,My Investments,USD,,FCPOM6,FUT,10,1172.126,-293031.5,0,0,0
Trades,Data,My Investments,USD,,G4WG6 C5300,FOP,1,100,-10000,-1,13,1300
Trades,Data,My Investments,USD,,GLD   260227C00460000,OPT,1,8.21,-821,-1,19.7,1970
Trades,Data,My Investments,USD,,GLD   260227P00435000,OPT,1,11.38,-1138,-1,0.27,27
Trades,Data,My Investments,USD,,LNEJ6 P3200,FOP,10,0.298,-29800,-10,0.372,37200
Trades,Data,My Investments,USD,,ML5H6 P9000,FOP,10,4.98,-49800,0,0,0
Trades,Data,My Investments,USD,,OGH6 C5300,FOP,1,39.5,-3950,-1,130,13000
Trades,Data,My Investments,USD,,OGK6 C5150,FOP,9,228.5,-205650,-5,265.9,132950
Trades,Data,My Investments,USD,,OGK6 C5255,FOP,4,323.5,-129400,-4,238.2,95280
Trades,Data,My Investments,USD,,OGK6 C5400,FOP,10,275,-275000,-8,30,24000
Trades,Data,My Investments,USD,,OZSM6 C1140,FOP,15,0.41,-30750,0,0,0
Trades,Data,My Investments,USD,,PAJ6,FUT,10,1770,-1770000,-10,1748.8,1748800
Trades,Data,My Investments,USD,,PLJ6,FUT,10,2190,-1095000,-10,2178.51,1089255
Trades,Data,My Investments,USD,,SOJ6 P8200,FOP,1,5.475,-27375,0,0,0
Trades,Data,My Investments,USD,,SOJ6 P8400,FOP,0,0,0,-1,5.974,29870
Trades,Data,My Investments,USD,,SOM6 C8600,FOP,1,12.377,-61885,-1,13.912,69560
Trades,Data,My Investments,USD,,SOM6 P0.13,FOP,20,0.0036,-8064,0,0,0
Trades,Data,My Investments,USD,,SOM6 P8000,FOP,1,9.463,-47315,-1,8.198,40990
Trades,Data,My Investments,USD,,TFMJ6,FUT,5,78.10986,-281195.496,-5,54.82242,197360.712
Trades,Data,My Investments,USD,,TFMK6,FUT,5,77.472465,-288197.5698,-5,74.1696,275910.912
Trades,Data,My Investments,USD,,ZSK6,FUT,10,11.275,-563750,0,0,0
Trades,Data,Total,,,,,216,,-5553919.0958,-159,,4022219.71775
Trades,Data,Account Total,,,,,216,,-5553919.0958,-159,,4022219.71775
Trades,Data,Total,,,,,,,-5553919.0958,,,4022219.71775
Cash Report,Header,Account,Currency,Partition,Starting Cash,Deposits,Withdrawals,Interest,Net Trades,Dividends,Other,Ending Cash
Cash Report,Data,Account Total,,,983008.08146353,0,0,5012.85,0,0,2094.92,990115.85146353
Cash Report,Data,Account Total,,,1000000,0,0,1776.72,-407901,0,-105783.4141,488092.3059
Cash Report,Data,Total,,,1983008.08146353,0,0,6789.57,-407901,0,-103688.4941,1478208.15736353
Statement,Header,Field Name,Field Value
Statement,Data,BrokerName,Interactive Brokers LLC
Statement,Data,BrokerAddress,"Two Pickwick Plaza, Greenwich, CT 06830"
Statement,Data,Title,Activity Statement
Statement,Data,Period,"January 28, 2026 - March 20, 2026"
Statement,Data,WhenGenerated,"2026-03-21, 02:26:55 EDT"
Account Information,Header,Field Name,Field Value
Account Information,Data,Name,FA Client Demo
Account Information,Data,Segment,DUC00074
Account Information,Data,Investment Advisor,Interactive Advisors
Account Information,Data,Account Type,Advisor Client
Account Information,Data,Customer Type,Limited Liability Company
Account Information,Data,Account Capabilities,Portfolio Margin
Account Information,Data,Base Currency,USD
Net Asset Value,Header,Asset Class,Prior Total,Current Long,Current Short,Current Total,Change
Net Asset Value,Data,Cash ,983008.08146353,990115.85146353,0,990115.85146353,7107.77
Net Asset Value,Data,Stock,1404133.07,1263401.53,0,1263401.53,-140731.54
Net Asset Value,Data,Interest Accruals,2205.42,1623.16,0,1623.16,-582.26
Net Asset Value,Data,Total,2389346.57146353,2255140.54146353,0,2255140.54146353,-134206.03
Net Asset Value,Header,Time Weighted Rate of Return
Net Asset Value,Data,-5.616850716%
Change in NAV,Header,Field Name,Field Value
Change in NAV,Data,Starting Value,2389346.57146353
Change in NAV,Data,Mark-to-Market,-140731.54
Change in NAV,Data,Dividends,2094.92
Change in NAV,Data,Interest,5012.85
Change in NAV,Data,Change in Interest Accruals,-582.26
Change in NAV,Data,Ending Value,2255140.54146353
Mark-to-Market Performance Summary,Header,Asset Category,Symbol,Prior Quantity,Current Quantity,Prior Price,Current Price,Mark-to-Market P/L Position,Mark-to-Market P/L Transaction,Mark-to-Market P/L Commissions,Mark-to-Market P/L Other,Mark-to-Market P/L Total,Code
Mark-to-Market Performance Summary,Data,Stocks,BWX,712,712,23.0400,21.9200,-797.44,0,0,56.42,-741.02,
Mark-to-Market Performance Summary,Data,Stocks,DVY,292,292,149.4900,145.9300,-1039.52,0,0,335.6,-703.92,
Mark-to-Market Performance Summary,Data,Stocks,EAGG,1280,1280,47.9900,47.2800,-908.8,0,0,396.72,-512.08,
Mark-to-Market Performance Summary,Data,Stocks,ESGD,954,954,101.2300,92.3100,-8509.68,0,0,0,-8509.68,
Mark-to-Market Performance Summary,Data,Stocks,ESGE,1221,1221,48.5500,44.6600,-4749.69,0,0,0,-4749.69,
Mark-to-Market Performance Summary,Data,Stocks,ESGV,1142,1142,122.7600,112.0800,-12196.56,0,0,0,-12196.56,
Mark-to-Market Performance Summary,Data,Stocks,ESML,309,309,49.1300,45.9200,-991.89,0,0,34.86,-957.03,
Mark-to-Market Performance Summary,Data,Stocks,IBKR,11200,11200,75.4800,65.4700,-112112,0,0,896,-111216,
Mark-to-Market Performance Summary,Data,Stocks,LQD,99,99,110.8100,107.8500,-293.04,0,0,78.28,-214.76,
Mark-to-Market Performance Summary,Data,Stocks,TFI,1109,1109,45.9500,45.1800,-853.93,0,0,297.04,-556.89,
Mark-to-Market Performance Summary,Data,Stocks,TIP,207,207,110.3900,110.2200,-35.19,0,0,0,-35.19,
Mark-to-Market Performance Summary,Data,Stocks,VDE,99,99,140.1500,167.7700,2734.38,0,0,0,2734.38,
Mark-to-Market Performance Summary,Data,Stocks,VNQ,137,137,90.3900,88.7500,-224.68,0,0,0,-224.68,
Mark-to-Market Performance Summary,Data,Stocks,VO,50,50,300.2100,285.1400,-753.5,0,0,0,-753.5,
Mark-to-Market Performance Summary,Data,Total,,,,,,-140731.54,0,0,2094.92,-138636.62,
Mark-to-Market Performance Summary,Data,Total (All Assets),,,,,,-140731.54,0,0,2094.92,-138636.62,
Mark-to-Market Performance Summary,Data,Broker Interest Paid and Received,,,,,,,,,,5012.85,
Total P/L for Statement Period,,,,,,,,,,,,-133623.77,
Realized & Unrealized Performance Summary,Header,Asset Category,Symbol,Cost Adj.,Realized S/T Profit,Realized S/T Loss,Realized L/T Profit,Realized L/T Loss,Realized Total,Unrealized S/T Profit,Unrealized S/T Loss,Unrealized L/T Profit,Unrealized L/T Loss,Unrealized Total,Total,Code
